"","locus","CO2_30percent","CO2_4percent","difference","Gene name","Product"
"641","sll1167",0.0419011023597712,0.0915193861319773,0.0496182837722061,"pbp","unknown protein"
"642","sll1205",0.397330819921263,0.185682636157821,-0.211648183763442,"pchR","transcriptional regulator"
"643","slr1489",-0.347802289256803,0.219315459422084,0.567117748678887,"pchR","transcriptional regulator"
"644","sll1253",-1.12618933586872,-0.298564003027712,0.827625332841007,"pcnB","similar to polyA polymerase"
"645","sll0825",-3.03333677889711,-1.48128329505577,1.55205348384133,"pcnB","polyA polymerase"
"646","slr0506",-1.77206174127308,-3.02063979356402,-1.24857805229094,"por","light-dependent NADPH-protochlorophyllide oxido reductase"
"647","sll1408",0.344633608217859,0.2001677334689,-0.144465874748959,"pcrR","transcriptional regulator"
"648","sll1721",-3.27525967469246,-4.04624747747438,-0.770987802781922,"pdhB","pyruvate dehydrogenase E1 component;  beta subun it"
"649","slr1254",-1.78612648859925,-4.32250852858526,-2.53638203998602,"pds;  crtD;  crtP","phytoene dehydrogenase (phytoene desaturase)"
"650","sll0660",-3.50875770482023,-2.78704282605773,0.721714878762499,"pdxA","pyridoxal phosphate biosynthetic protein PdxA"
"651","sll1440",-0.849994710559153,-0.643391293589728,0.206603416969425,"pdxH","pyridoxamine 5'-phosphate oxidase"
"652","slr1779",-1.52080544203383,-1.06366546156165,0.457139980472182,"pdxJ","pyridoxal phosphate biosynthetic protein PdxJ"
"653","sll0136",-1.24595208107943,-0.368126553459582,0.877825527619848,"pepP","aminopeptidase P"
"654","sll1435",-3.64967328423201,-5.36273111129188,-1.71305782705987,"pet112","glutamyl-tRNA(Gln) amidotransferase subunit B"
"655","sll1317",-3.595732292599,-4.01691188246003,-0.421179589861032,"petA","apocytochrome f;   component of cytochrome b6/f complex"
"656","slr0342",-2.89712789068127,-2.88865245991938,0.00847543076188995,"petB","cytochrome b6"
"657","sll1316",-3.83159339165438,-5.38900371113797,-1.55741031948359,"petC1","cytochrome b6-f complex iron-sulfur subunit (Ri eske iron sulfur protein)"
"658","sll1182",-0.0694389618070587,0.12497448358354,0.194413445390599,"petC3","cytochrome b6-f complex alternative iron-sulfur subunit (Rieske iron sulfur protein)"
"659","slr1185",-1.34388034391355,-1.30787926611968,0.0360010777938726,"petC2","cytochrome b6-f complex alternative iron-sulfur subunit (Rieske iron sulfur protein)"
"660","slr0343",-3.27965753595291,-4.65059142277205,-1.37093388681914,"petD","cytochrome b6-f complex subunit 4"
"661","sll0199",0.662287482458802,-0.953264998292986,-1.61555248075179,"petE","plastocyanin"
"662","slr1828",-0.0263833848434875,0.217887962083245,0.244271346926732,"petF;  fdx","ferredoxin;  petF-like protein"
"663","sll1382",0.108614506978015,-0.172528959101142,-0.281143466079158,"petF;  fdx","ferredoxin;  petF-like protein"
"664","slr0150",0.106476837221156,0.171728971448711,0.0652521342275552,"petF;  fdx","ferredoxin;  petF-like protein"
"665","ssl0020",-2.92724879572076,-1.34184170048091,1.58540709523985,"petF","ferredoxin I;  essential for growth"
"666","smr0010",-2.59967180164836,-2.79858838588034,-0.198916584231981,"petG","cytochrome b6-f complex subunit 5"
"667","slr1643",-2.51768045184528,-3.83709933163756,-1.31941887979228,"petH","ferredoxin-NADP oxidoreductase"
"668","sll1796",0.343418631524285,-0.570939976874434,-0.914358608398719,"petJ","cytochrome c553"
"669","smr0003",0.750145387178895,0.198443137367944,-0.551702249810952,"petM","cytochrome b6-f complex subunit PetM"
"670","sll1196",-0.183287108651721,0.210999688938761,0.394286797590482,"pfkA1","phosphofructokinase"
"671","sll0745",0.14777147931282,0.295243741600513,0.147472262287693,"pfkA2","phosphofructokinase"
"672","slr1349",-2.50346560336989,-3.90461834255475,-1.40115273918487,"pgi","glucose-6-phosphate isomerase"
"673","slr0394",-1.76175622535624,-1.58254436622295,0.179211859133289,"pgk","phosphoglycerate kinase"
"674","sll0726",0.679563205477748,0.133380211818498,-0.54618299365925,"pgm1","phosphoglucomutase"
"675","sll1522",-1.11959042390834,0.0220635890940667,1.14165401300241,"pgsA","CDP-diacylglycerol--glycerol-3-phosphate 3-phos phatidyltransferase"
"676","slr1106",0.224211240896807,0.0697068800341388,-0.154504360862668,"phb","prohibitin"
"677","slr1830",0.155478807015568,-0.0598856646098551,-0.215364471625423,"phaC","poly(3-hydroxyalkanoate) synthase"
"678","slr1096",-2.09781223222395,-3.0599368914171,-0.962124659193142,"phdD","dihydrolipoamide dehydrogenase"
"679","sll1662",-3.40517363383242,-4.47867386907139,-1.07350023523897,"pheA","probable prephenate dehydratase"
"680","sll0454",-3.51190420400727,-4.35299540822013,-0.841091204212856,"pheS","phenylalanyl-tRNA synthetase alpha chain"
"681","sll1553",-3.77403823113765,-3.36170749430369,0.412330736833959,"pheT","phenylalanyl-tRNA synthetase"
"682","sll0222",-0.894038261483922,-0.234721706895346,0.659316554588576,"phoA","putative purple acid phosphatase"
"683","slr2047",0.126644843231643,-1.57815305186517,-1.70479789509681,"phoH","PhoH like protein"
"684","slr0741",-0.748292125338926,-1.03695516654012,-0.288663041201194,"phoU","transcriptional regulator"
"685","sll1629",-0.22015843575074,0.0304771607676745,0.250635596518414,"phr","bacterial cryptochrome"
"686","slr0854",-0.782042709978533,-0.444513036431282,0.337529673547252,"phrA","DNA photolyase"
"687","slr0473",-0.343952611821679,0.0422354472569984,0.386188059078678,"cph1;  hik35","cyanobacterial phytochrome 1;  two-component sen sor histidine kinase"
"688","slr0163",0.280727652519292,0.283493412888778,0.00276576036948656,"pilC'","a part of pilC;  pilin biogenesis protein;  requi red for twitching motility"
"689","sll1294",0.381642882693227,0.427101857693466,0.0454589750002384,"pilJ","methyl-accepting chemotaxis protein"
"690","slr1274",0.469422453660639,0.563156280665278,0.093733827004639,"pilM","probable fimbrial assembly protein PilM;  requir ed for motility"
"691","sll1533",-2.69285705789103,-5.613561164621,-2.92070410672997,"pilT2","twitching mobility protein"
"692","slr0161",0.186219963704891,0.72198719723597,0.535767233531079,"pilT1","twitching motility protein PilT"
"693","slr1225",0.00822967491294988,-0.315280607376844,-0.323510282289794,"pknA","serine/threonine kinase"
"694","slr1443",-1.11596855671129,-3.91093110022215,-2.79496254351086,"pknA","serine/threonine kinase"
"695","slr1697",0.206958621724377,0.231490003694848,0.0245313819704709,"pknA","serine/threonine kinase"
"696","sll0776",0.197563155972751,0.159385377225152,-0.0381777787475988,"spkD","serine/threonine kinase"
"697","slr1798",0.0694735914616237,0.113665633952937,0.0441920424913129,"pleD","unknown protein"
"698","slr0687",0.114691668028588,-0.2096208786846,-0.324312546713188,"pleD","probable two-component response regulator"
"699","slr1047",0.067565939825479,0.121069609584164,0.0535036697586849,"pleD","hypothetical protein"
"700","slr1510",-3.78576897267436,-5.11718724618526,-1.3314182735109,"plsX","fatty acid/phospholipid synthesis protein PlsX"
"701","sll1614",0.454448676110898,-0.0724681143699697,-0.526916790480867,"pma1","cation-transporting P-type ATPase"
"702","slr1435",-1.35421506229656,-2.69068942850763,-1.33647436621107,"pmbA","PmbA protein homolog"
"703","sll1968",-4.53875169394892,0.642237317174318,5.18098901112324,"pmgA","photomixotrophic growth related protein;  PmgA"
"704","sll1043",-2.36151472266208,-1.42799399212593,0.933520730536157,"pnp","polyribonucleotide nucleotidyltransferase"
"705","slr1239",-0.988284000451249,-2.68273223446115,-1.6944482340099,"pntA","pyridine nucleotide transhydrogenase alpha subu nit"
"706","slr1434",0.637604257794546,0.206412909262582,-0.431191348531964,"pntB","pyridine nucleotide transhydrogenase beta subun it"
"707","sll1297",0.902606042350054,-0.100794715892777,-1.00340075824283,"pobA","probable dioxygenase;  Rieske iron-sulfur compon ent"
"708","slr0707",-0.373580640497849,-1.74228997540239,-1.36870933490454,"polA","DNA polymerase I"
"709","sll0002",-1.61491173588638,-0.299410113289847,1.31550162259653,"ponA","penicillin-binding protein"
"710","slr1622",-1.57277611523423,-3.59627177777783,-2.02349566254361,"ppa","soluble inorganic pyrophosphatase"
"711","sll0920",-3.47981634709689,-4.17975747937302,-0.699941132276121,"ppc","phosphoenolpyruvate carboxylase"
"712","slr0090",-0.55052751557708,0.142165869608707,0.692693385185787,"ppd","probable 4-hydroxyphenylpyruvate dioxygenase"
"713","sll0227",-1.20520082796415,-1.62553246911922,-0.420331641155075,"ppiB","peptidyl-prolyl cis-trans isomerase B;  periplas mic protein"
"714","sll0290",-0.11547737180099,-0.162499142530584,-0.0470217707295938,"ppk","polyphosphate kinase"
"715","slr0301",-0.0423092284264376,0.227136030722337,0.269445259148775,"ppsA","phosphoenolpyruvate synthase"
"716","sll1546",-1.31349813028434,-0.189313292329612,1.12418483795472,"ppx","exopolyphosphatase"
"717","sll0915",-1.20991647359893,-2.00837185347306,-0.798455379874126,"pqqE","periplasmic protease"
"718","slr1751",-3.71919494275325,-4.5367657040939,-0.817570761340655,"prc","periplasmic carboxyl-terminal protease"
"719","sll1110",-1.48369540420624,-3.9049449989128,-2.42124959470656,"prfA","peptide chain release factor 1"
"720","sll1865",-0.00078345590006868,-0.300592348078345,-0.299808892178276,"prfB","peptide chain release factor 2"
"721","slr1228",-1.09928407578007,-1.97487118062528,-0.875587104845211,"prfC","peptide-chain-release factor 3"
"722","sll0270",0.395625330553291,0.0370018295852222,-0.358623500968069,"priA","primosomal protein N'"
"723","sll1525",-4.42394438028508,-6.13385998385448,-1.70991560356939,"prk","phosphoribulokinase"
"724","slr0659",-0.314731542087925,0.0956389696808111,0.410370511768736,"prlC","oligopeptidase A"
"725","sll1909",-1.02950339555266,-0.582029949209083,0.447473446343576,"prmA","probable methyltransferase"
"726","sll0461",1.29707971411605,-0.470935310270886,-1.76801502438693,"proA","gamma-glutamyl phosphate reductase"
"727","sll0373",-2.17457212148039,-3.67990021509291,-1.50532809361252,"proA","gamma-glutamyl phosphate reductase"
"728","slr2035",-0.83855170994188,-2.06020943528333,-1.22165772534145,"proB","glutamate 5-kinase"
"729","slr0661",-0.85176517552245,-3.38436085485965,-2.5325956793372,"proC","pyrroline-5-carboxylate reductase"
"730","sll1425",-3.58134000704207,-3.818162732878,-0.236822725835925,"proS","proline-tRNA ligase"
"731","sll0469",-3.8340815518403,-5.34369894654477,-1.50961739470447,"prsA","ribose-phosphate pyrophosphokinase"
"732","slr1834",-2.21268352405697,-3.98304671889827,-1.77036319484131,"psaA","P700 apoprotein subunit Ia"
"733","slr1835",-1.07173988543343,-2.40471417246143,-1.33297428702801,"psaB","P700 apoprotein subunit Ib"
"734","ssl0563",-3.46933463089323,-4.13161634782993,-0.662281716936697,"psaC","photosystem I subunit VII"
"735","slr0737",-1.3811369705645,-2.39686357983578,-1.01572660927128,"psaD","photosystem I subunit II"
"736","ssr2831",0.541164373129638,-0.116157625962557,-0.657321999092195,"psaE","photosystem I subunit IV"
"737","sll0819",1.01415098133752,-0.0653153660058382,-1.07946634734336,"psaF","photosystem I reaction center subunit III precu rsor (PSI-F);  plastocyanin (cyt c553) docking protein"
"738","smr0004",-0.268050742812653,0.0595791966383819,0.327629939451035,"psaI","photosystem I subunit VIII"
"739","sml0008",0.125617811135464,-0.375428013801823,-0.501045824937287,"psaJ","photosystem I subunit IX"
"740","ssr0390",-1.26787650358953,-1.02393328084863,0.243943222740901,"psaK1","photosystem I reaction center subunit X"
"741","sll0629",-0.449455705847478,0.140669567604796,0.590125273452274,"psaK2","alternative photosystem I reaction center subun it X"
"742","slr1655",-0.29426527817546,-0.369888207745658,-0.0756229295701987,"psaL","photosystem I subunit XI"
"743","smr0005",0.641141429491885,-0.0314346224063459,-0.672576051898231,"psaM","photosystem I subunit XII"
"744","sll1398",0.550029045097316,0.084021736898447,-0.466007308198869,"psb28;  psbW;  psb13;  ycf79","photosystem II reaction center 13 kDa protein"
"745","slr1181",0.168146787541732,-0.553833200923047,-0.721979988464779,"psbA1","photosystem II D1 protein"
"746","slr1311",-0.420987573008484,0.15140624150087,0.572393814509354,"psbA2","photosystem II D1 protein"
"747","sll1867",0.0626238212368883,0.243412171388761,0.180788350151873,"psbA3","photosystem II D1 protein"
"748","slr0906",-0.8213675022612,-1.5354792371593,-0.714111734898096,"psbB","photosystem II core light harvesting protein"
"749","sll0851",-3.34085235835681,-6.15114527812181,-2.81029291976499,"psbC","photosystem II CP43 protein"
"750","sll0849",-1.74005285426664,-5.63086657178127,-3.89081371751463,"psbD1","photosystem II reaction center D2 protein"
"751","slr0927",-0.160294140477549,-3.49805314869986,-3.33775900822231,"psbD2","photosystem II reaction center D2 protein"
"752","ssr3451",-2.03946758613685,-2.69214611238948,-0.652678526252628,"psbE","cytochrome b559 alpha subunit"
"753","smr0006",0.0707852326286788,-1.28802813260467,-1.35881336523335,"psbF","cytochrome b559 b subunit"
"754","ssl2598",0.339118689055909,-2.78575848607768,-3.12487717513359,"psbH","photosystem II PsbH protein"
"755","sml0001",-0.548036043441274,-2.60724948904355,-2.05921344560228,"psbI","photosystem II reaction center PsbI protein"
"756","smr0008",1.9341346515638,-3.63855091924151,-5.57268557080531,"psbJ","photosystem II PsbJ protein"
"757","sml0005",-6.67611095900492,-6.81941551913404,-0.143304560129116,"psbK","photosystem II PsbK protein"
"758","smr0007",-1.31304360568987,-1.63094603986247,-0.317902434172594,"psbL","photosystem II PsbL protein"
"759","sml0003",0.944136448102123,-0.381333961911267,-1.32547041001339,"psbM","photosystem II reaction center M protein"
"760","smr0009",0.372686781635047,0.345389210864083,-0.027297570770964,"psbN","photosystem II PsbN protein"
"761","sll0427",0.195775752899171,-3.25854718788778,-3.45432294078695,"psbO","photosystem II manganese-stabilizing polypeptid e"
"762","smr0001",-0.23961597207669,-0.82663037592988,-0.58701440385319,"psbT;  ycf8","photosystem II PsbT protein"
"763","sll1194",0.597044117200096,-1.04175937894795,-1.63880349614804,"psbU","photosystem II 12 kDa extrinsic protein"
"764","sll0258",-1.1114873875401,-2.55191898527234,-1.44043159773224,"psbV","cytochrome c550"
"765","sml0002",0.184211578474058,-0.371257551334539,-0.555469129808598,"psbX","photosystem II PsbX protein"
"766","slr1645",-0.937566467735596,-3.26487104637838,-2.32730457864279,"psb27;  psbZ","photosystem II 11 kD protein"
"767","slr0883",-1.41206203902845,0.0654440553619326,1.47750609439039,"psr","hypothetical protein"
"768","slr1249",-0.75591944339195,-0.444248939952478,0.311670503439472,"pstA","phosphate transport system permease protein Pst A homolog"
"769","sll0682",-2.03669593986644,-2.35809337285456,-0.321397432988115,"pstA","phosphate transport system permease protein Pst A homolog"
"770","slr1250",-0.0150376138893605,-0.403784769839181,-0.38874715594982,"pstB","phosphate transport ATP-binding protein PstB ho molog"
"771","sll0684",-2.15001060271376,-0.596550594484374,1.55346000822938,"pstB","phosphate transport ATP-binding protein PstB ho molog"
"772","sll0683",-1.1893997018207,-0.178979200096604,1.0104205017241,"pstB","phosphate transport ATP-binding protein PstB ho molog"
"773","slr1248",-0.835634520781831,0.0139936665631882,0.849628187345019,"pstC","phosphate transport system permease protein Pst C homolog"
"774","sll0681",-1.98648826077983,-0.604237852775415,1.38225040800441,"pstC","phosphate transport system permease protein Pst C homolog"
"775","slr1247",-1.5429642110777,-1.95950853442531,-0.416544323347614,"pstS","phosphate-binding periplasmic protein precursor (PBP)"
"776","sll0680",-1.1255925666101,-0.893701126544962,0.231891440065139,"pstS","phosphate-binding periplasmic protein precursor (PBP)"
"777","slr2132",0.553703531287143,-0.0229234485608189,-0.576626979847962,"pta","phosphotransacetylase"
"778","slr0922",0.857630786403283,-0.0993884630678084,-0.957019249471091,"pth","peptidyl-tRNA hydrolase"
"779","sll1823",-3.1876257059283,-4.78373036598913,-1.59610466006083,"purA","adenylosuccinate synthetase"
"780","sll0421",-1.72268202442039,-2.59711515634469,-0.874433131924305,"purB","adenylosuccinate lyase"
"781","slr1226",-3.32261652560165,-6.3024032620094,-2.97978673640775,"purC","phosphoribosyl aminoidazole succinocarboxamide synthetase"
"782","slr1159",-2.92314935781367,-3.27809049891321,-0.354941141099535,"purD","glycinamide ribonucleotide synthetase"
"783","sll0901",-0.492124890492254,-2.09289632692367,-1.60077143643142,"purE","phosphoribosylaminoimidazole carboxylase"
"784","sll0757",-3.67319695707439,-4.35517956762591,-0.681982610551521,"purF","amidophosphoribosyltransferase"
"785","slr0597",-1.9192704302263,-3.29312620118066,-1.37385577095436,"purH","phosphoribosyl aminoimidazole carboxy formyl fo rmyltransferase/inosinemonophosphate cyclohydrolase (PUR- H(J))"
"786","sll0578",-0.252642618297877,-2.53854621712669,-2.28590359882882,"purK","phosphoribosylaminoimidazole carboxylase ATPase subunit"
"787","sll1056",-1.28319126558096,-3.44391502088092,-2.16072375529996,"purL","phosphoribosylformyl glycinamidine synthetase I I"
"788","slr0520",-0.878874945627361,-3.92538242065436,-3.046507475027,"purL","phosphoribosyl formylglycinamidine synthase"
"789","slr0838",-1.67810707744427,-4.0247164797817,-2.34660940233743,"purM","phosphoribosyl formylglycinamidine cyclo-ligase"
"790","slr0477",0.398523800258195,-0.210294878947657,-0.608818679205853,"purN","phosphoribosylglycinamide formyltransferase"
"791","slr0861",-0.0424845663117534,-0.144692743521924,-0.10220817721017,"purT","glycinamide ribonucleotide transformylase"
"792","sll0070",-0.136344908541591,-1.16804706718391,-1.03170215864232,"purU","phosphoribosylglycinamide formyltransferase"
"793","sll1561",0.572515424065356,-0.0551970178629101,-0.627712441928266,"putA","proline oxidase"
"794","slr1596",-2.17712213161387,-0.226626980089765,1.9504951515241,"pxcA","a protein in the cytoplasmic membrane involved in light-induced proton extrusion."
"795","sll1275",-2.55686824035489,-4.38037856962984,-1.82351032927495,"pykF","pyruvate kinase 2"
"796","sll0587",-0.303336598000904,0.030199731841539,0.333536329842443,"pykF","pyruvate kinase"
"797","slr1476",-1.80720500948292,-1.23052481674155,0.576680192741374,"pyrB","aspartate carbamoyltransferase"
"798","sll1018",-3.07567759429232,-3.21845062001226,-0.142773025719938,"pyrC","dihydroorotase"
"799","slr0406",-0.129951075261539,-1.67711018631691,-1.54715911105537,"pyrC","dihydroorotase"
"800","slr1418",-1.0326471541227,-2.22151059976647,-1.18886344564377,"pyrD","dihydroorotate dehydrogenase"
"801","sll0838",-2.87675048186279,-5.05788658914846,-2.18113610728567,"pyrF","orotidine 5' monophosphate decarboxylase"
"802","sll1443",-2.34852351734023,-5.85838340281711,-3.50985988547688,"pyrG","CTP synthetase"
"803","sll0144",-3.25329182738262,-4.22988565126542,-0.976593823882797,"pyrH","uridine monophosphate kinase"
"804","sll0368",0.40436598559758,-0.302156328722323,-0.706522314319902,"pyrR","uracil phosphoribosyltransferase"
"805","slr1255",-3.46244156919732,-4.90642510663619,-1.44398353743887,"pys;  crtB","phytoene synthase"
"806","sll0467",-1.01585959147672,-0.217405945868332,0.798453645608389,"queA","S-adenosylmethionine:tRNA ribosyltransferase-is omerase"
"807","sll0766",-0.443384652587847,-0.501598014929352,-0.0582133623415051,"radC","DNA repair protein RadC"
"808","sll0829",-0.911444592342827,-1.58590901966305,-0.674464427320224,"rapQ","probable methyltransferase"
"809","slr0009",-2.26728935297427,-3.97074593059781,-1.70345657762355,"rbcL","ribulose bisphosphate carboxylase large subunit"
"810","sll1594",-2.02979069630086,-1.34330975085856,0.686480945442299,"ndhR","ndhF3 operon transcriptional regulator;  LysR fa mily protein"
"811","slr0012",-3.18702468715737,-5.02040154136885,-1.83337685421149,"rbcS","ribulose bisphosphate carboxylase small subunit"
"812","slr0011",-1.20817465419778,-2.46926147152269,-1.26108681732491,"rbcX","possible Rubisco chaperonin"
"813","sll0517",0.0556087340888177,0.316374834010547,0.260766099921729,"rbp1; rbpA","putative RNA binding protein"
"814","sll0569",-1.83618371482936,-2.4714111514831,-0.635227436653742,"recA","RecA gene product"
"815","sll1277",0.105132582664209,0.415994820693538,0.310862238029328,"recF","RecF protein"
"816","slr0020",-1.81073588523443,-0.320600488367184,1.49013539686724,"recG","DNA recombinase"
"817","sll1354",0.360887196562055,0.233262627726965,-0.12762456883509,"recJ","single-strand-DNA-specific exonuclease RecJ"
"818","sll1520",-0.394886308250416,0.16396414160637,0.558850449856786,"recN","DNA repair protein RecN"
"819","slr1536",0.324376821004906,0.29051727013361,-0.0338595508712962,"recQ","ATP-dependent DNA helicase RecQ"
"820","slr1426",-1.17032840154845,-0.66128488306922,0.509043518479226,"recR","recombination protein RecR"
"821","ssl3177",-0.662535502108033,0.146391533650479,0.808927035758512,"repA","hypothetical protein"
"822","sll0207",0.358235424362378,0.0592723507445204,-0.298963073617857,"rfbA","glucose-1-phosphate thymidylyltransferase"
"823","sll0574",-3.29890710239246,-4.76761996797712,-1.46871286558467,"rfbA","probable permease protein of lipopolysaccharide ABC transporter"
"824","slr0982",-1.66966158892854,-0.640776285620357,1.02888530330818,"rfbB","probable polysaccharide ABC transporter ATP bin ding subunit"
"825","slr0809",-2.35380432204747,-1.477735083527,0.876069238520475,"rfbB","dTDP-glucose 4; 6-dehydratase"
"826","slr0836",-0.875979322933413,-0.482320930453816,0.393658392479597,"rfbB","dTDP-glucose 4; 6-dehydratase"
"827","sll0575",-2.98317865712691,-4.11719098181187,-1.13401232468496,"rfbB","probable lipopolysaccharide ABC transporter ATP binding subunit"
"828","slr0985",-2.25432758910187,-1.61102218852032,0.643305400581551,"rfbC","dTDP-4-dehydrorhamnose 3; 5-epimerase"
"829","slr1933",-0.654947674229331,-0.982649601510611,-0.32770192728128,"rfbC","dTDP-4-dehydrorhamnose 3; 5-epimerase"
"830","sll1395",-0.853503600348204,-0.54746374846422,0.306039851883984,"rfbD","dTDP-6-deoxy-L-mannose-dehydrogenase"
"831","sll1212",-0.43696874969297,1.71101382211012,2.14798257180309,"rfbD","GDP-mannose 4; 6-dehydratase"
"832","slr1615",-0.204500786899224,-0.0767492108686321,0.127751576030592,"rfbE","perosamine synthetase"
"833","slr0983",-0.501261492008338,-0.0744535923327963,0.426807899675542,"rfbF","glucose-1-phosphate cytidylyltransferase"
"834","slr0984",-0.773362542128814,-0.259854968437571,0.513507573691243,"rfbG","CDP-glucose 4; 6-dehydratase"
"835","sll1457",-0.0559113818755328,-0.125577725430138,-0.069666343554605,"rfbJ","probable glycosyltransferase"
"836","sll1370",-2.83942255512583,-2.9069274733121,-0.0675049181862692,"rfbM","mannose-1-phosphate guanylyltransferase"
"837","slr0493",-3.10258734199256,-4.32749248185365,-1.22490513986109,"rfbM","similar to mannose-1-phosphate guanylyltransfer ase"
"838","sll1535",-4.03509468311325,-5.88879572207353,-1.85370103896028,"rfbP","putative sugar transferase"
"839","slr1064",-1.5238523979558,-0.444227839519189,1.07962455843661,"rfbU","probable glycosyltransferase"
"840","slr0344",0.0789620959563698,-0.800585094722156,-0.879547190678525,"rfbW","probable glycosyltransferase"
"841","sll0380",-0.515489632653567,-0.753224622444294,-0.237734989790727,"rfbW","probable glycosyltransferase"
"842","slr1118",0.224921551677699,0.249014234439034,0.0240926827613347,"rffM","probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase"
"843","slr1271",-1.67539790925534,-4.42898073868239,-2.75358282942705,"rffM","probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase"
"844","slr1130",-0.22744683894632,-0.273369132498109,-0.0459222935517895,"rhnB","ribonuclease HII"
"845","sll1894",-3.20941801245026,-3.96372292585561,-0.754304913405355,"ribA","riboflavin biosynthesis protein RibA"
"846","sll0300",-2.72012865119263,-2.57223355268743,0.147895098505198,"ribC","riboflavin synthase alpha chain"
"847","slr0066",-2.65236793076447,-3.88767591114875,-1.23530798038428,"ribD","riboflavin biosynthesis protein RibD"
"848","sll1282",-1.76561854213133,-2.66014895418943,-0.894530412058099,"ribH","riboflavin synthase beta subunit"
"849","slr0853",-1.77664548523535,0.0166818596435924,1.79332734487894,"rimI","ribosomal-protein-alanine acetyltransferase"
"850","slr0423",0.185993776635632,0.105222929487397,-0.0807708471482351,"rlpA","hypothetical protein"
"851","sll1290",-1.23474781268387,0.0289635451867385,1.26371135787061,"rnb","probable ribonuclease II"
"852","slr1646",-2.32700936395241,-1.78035817285759,0.546651191094816,"rnc","ribonuclease III"
"853","slr0346",-0.478468511904522,0.211114356762313,0.689582868666835,"rnc","ribonuclease III"
"854","sll0320",-2.52604475720997,-0.727210769420748,1.79883398778923,"rnd","probable ribonuclease D"
"855","slr1129",-3.70481313467061,-0.773335682073105,2.93147745259751,"rne","ribonuclease E"
"856","slr0080",0.419612697818542,0.186596817759763,-0.233015880058779,"rnhA","ribonuclease H"
"857","slr1469",-0.167600186568336,-1.2377552369555,-1.07015505038716,"rnpA","protein subunit of ribonuclease P (RNase P)"
"858","slr0194",-0.694796989556783,-1.741897564649,-1.04710057509222,"rpiA","ribose 5-phosphate isomerase"
"859","ssl2153",-0.809370500360577,0.0454333686255545,0.854803868986131,"rpiB","probable ribose phosphate isomerase B"
"860","sll1744",-2.67746584830176,-5.47175708765883,-2.79429123935706,"rpl1","50S ribosomal protein L1"
"861","sll1745",-3.54104285630873,-5.09541022077374,-1.55436736446501,"rpl10","50S ribosomal protein L10"
"862","sll1743",-4.11127528342076,-7.19784892759793,-3.08657364417717,"rpl11","50S ribosomal protein L11"
"863","sll1746",-2.7369717128274,-4.88869285726033,-2.15172114443293,"rpl12","50S ribosomal protein L12"
"864","sll1821",-1.26964302780661,-2.21909259022016,-0.949449562413553,"rpl13","50S ribosomal protein L13"
"865","sll1806",-2.38203540490097,-2.40016284549313,-0.0181274405921594,"rpl14","50S ribosomal protein L14"
"866","sll1813",-1.66673611972172,-3.63633157320659,-1.96959545348487,"rpl15","50S ribosomal protein L15"
"867","sll1805",-2.48637979694419,-4.63564609146595,-2.14926629452175,"rpl16","50S ribosomal protein L16"
"868","sll1819",-2.48044553759933,-3.87869045872589,-1.39824492112656,"rpl17","50S ribosomal protein L17"
"869","sll1811",-1.31319808299472,-2.63264450907213,-1.31944642607742,"rpl18","50S ribosomal protein L18"
"870","sll1740",-2.85579006578349,-4.19637513027361,-1.34058506449012,"rpl19","50S ribosomal protein L19"
"871","sll1802",-3.57328057078869,-5.14330951584686,-1.57002894505817,"rpl2","50S ribosomal protein L2"
"872","sll0767",-3.54306872531415,-3.52605892754652,0.0170097977676309,"rpl20","50S ribosomal protein L20"
"873","slr1678",-4.02071056931451,-4.71123156265565,-0.690520993341138,"rpl21","50S ribosomal protein L21"
"874","sll1803",-2.08291676105954,-2.86318330366348,-0.780266542603937,"rpl22","50S ribosomal protein L22"
"875","sll1801",-2.06439793756445,-2.85029506362348,-0.785897126059032,"rpl23","50S ribosomal protein L23"
"876","sll1807",-2.4297055910713,-4.75488366585164,-2.32517807478033,"rpl24","50S ribosomal protein L24"
"877","ssr2799",-3.93919651733278,-4.99206762451401,-1.05287110718123,"rpl27","50S ribosomal protein L27"
"878","ssr1604",0.672185809569028,-0.16411168110366,-0.836297490672688,"rpl28","50S ribosomal protein L28"
"879","ssl3436",-1.33928702625776,-3.63279703059513,-2.29351000433737,"rpl29","50S ribosomal protein L29"
"880","sll1799",-2.08203740459225,-3.51059814662176,-1.42856074202951,"rpl3","50S ribosomal protein L3"
"881","ssl3445",-2.61062535745288,-4.94845578205934,-2.33783042460646,"rpl31","50S ribosomal protein L31"
"882","ssr1398",-2.44896917563536,-4.60805466226147,-2.15908548662611,"rpl33","50S ribosomal protein L33"
"883","smr0011",-5.8914396856713,-5.32037486601652,0.571064819654778,"rpl34","50S ribosomal protein L34"
"884","ssl1426",-4.01586178892672,-5.51780420167693,-1.50194241275021,"rpl35","50S ribosomal protein L35"
"885","sml0006",-2.45642596082143,-5.64822313804422,-3.19179717722279,"rpl36","50S ribosomal protein L36"
"886","sll1800",-2.28567340439785,-4.40944656209319,-2.12377315769534,"rpl4","50S ribosomal protein L4"
"887","sll1808",-3.17443358351822,-4.71113096738224,-1.53669738386402,"rpl5","50S ribosomal protein L5"
