"","locus","CO2_30percent","CO2_4percent","difference","Gene name","Product"
"724","slr0659",-0.314624263514712,0.096549619525378,0.41117388304009,"prlC","oligopeptidase A"
"725","sll1909",-1.0871616972964,-0.608912138334346,0.478249558962051,"prmA","probable methyltransferase"
"726","sll0373",-2.17451943224486,-3.67949152173957,-1.50497208949471,"proA","gamma-glutamyl phosphate reductase"
"727","sll0461",1.3095768932546,-0.454602108500915,-1.76417900175552,"proA","gamma-glutamyl phosphate reductase"
"728","slr2035",-0.838255760995165,-2.05951607320925,-1.22126031221408,"proB","glutamate 5-kinase"
"729","slr0661",-0.851631063267499,-3.38062687980576,-2.52899581653826,"proC","pyrroline-5-carboxylate reductase"
"730","sll1425",-3.58132571556784,-3.81774221616898,-0.236416500601142,"proS","proline-tRNA ligase"
"731","sll0469",-3.80267434266279,-5.30484650440743,-1.50217216174464,"prsA","ribose-phosphate pyrophosphokinase"
"732","slr1834",-2.21231283735588,-3.98604828760377,-1.77373545024789,"psaA","P700 apoprotein subunit Ia"
"733","slr1835",-1.07189999029829,-2.39361932309893,-1.32171933280065,"psaB","P700 apoprotein subunit Ib"
"734","ssl0563",-3.46970565116112,-4.13018696741031,-0.66048131624919,"psaC","photosystem I subunit VII"
"735","slr0737",-1.38008670516833,-2.38865223758137,-1.00856553241304,"psaD","photosystem I subunit II"
"736","ssr2831",0.53417408331828,-0.110833084831933,-0.645007168150213,"psaE","photosystem I subunit IV"
"737","sll0819",1.01307987954455,-0.0655832353666796,-1.07866311491123,"psaF","photosystem I reaction center subunit III precu rsor (PSI-F);  plastocyanin (cyt c553) docking protein"
"738","smr0004",-0.268255026111752,0.0601529858208317,0.328408011932584,"psaI","photosystem I subunit VIII"
"739","sml0008",0.1256259591449,-0.374961351332206,-0.500587310477106,"psaJ","photosystem I subunit IX"
"740","sll0629",-0.449169546801626,0.141165354310345,0.590334901111971,"psaK2","alternative photosystem I reaction center subun it X"
"741","ssr0390",-1.26720210523305,-1.02428106103978,0.242921044193268,"psaK1","photosystem I reaction center subunit X"
"742","slr1655",-0.294237688392551,-0.369043865133471,-0.0748061767409199,"psaL","photosystem I subunit XI"
"743","smr0005",0.644443075993349,-0.0205156065908002,-0.664958682584149,"psaM","photosystem I subunit XII"
"744","sll1398",0.550009145917919,0.0846673853234607,-0.465341760594459,"psb28;  psbW;  psb13;  ycf79","photosystem II reaction center 13 kDa protein"
"745","slr1181",0.233568560762958,-0.416544633445822,-0.65011319420878,"psbA1","photosystem II D1 protein"
"746","slr1311",-0.420861545908813,0.151782036581457,0.57264358249027,"psbA2","photosystem II D1 protein"
"747","sll1867",0.0637336815236978,0.244798559155033,0.181064877631335,"psbA3","photosystem II D1 protein"
"748","slr0906",-0.816925830626569,-1.53355071346806,-0.716624882841487,"psbB","photosystem II core light harvesting protein"
"749","sll0851",-3.34084514880983,-6.15074675698262,-2.80990160817279,"psbC","photosystem II CP43 protein"
"750","slr0927",-0.15960822324997,-3.49657667080059,-3.33696844755062,"psbD2","photosystem II reaction center D2 protein"
"751","sll0849",-1.74004279659097,-5.63054987039628,-3.89050707380531,"psbD1","photosystem II reaction center D2 protein"
"752","ssr3451",-2.03745189127007,-2.68184553692839,-0.644393645658312,"psbE","cytochrome b559 alpha subunit"
"753","smr0006",0.0709057546613105,-1.28618665451863,-1.35709240917994,"psbF","cytochrome b559 b subunit"
"754","ssl2598",0.338983092507655,-2.78483729501927,-3.12382038752692,"psbH","photosystem II PsbH protein"
"755","sml0001",-0.5479875171212,-2.60683187487433,-2.05884435775313,"psbI","photosystem II reaction center PsbI protein"
"756","smr0008",1.9452350416393,-3.19977120582582,-5.14500624746513,"psbJ","photosystem II PsbJ protein"
"757","sml0005",-6.67612041915811,-6.81901345284346,-0.142893033685346,"psbK","photosystem II PsbK protein"
"758","smr0007",-1.33916524641955,-1.63011422830087,-0.290948981881319,"psbL","photosystem II PsbL protein"
"759","sml0003",0.944188673476793,-0.380914857929326,-1.32510353140612,"psbM","photosystem II reaction center M protein"
"760","smr0009",0.372533908002896,0.346183451825269,-0.0263504561776273,"psbN","photosystem II PsbN protein"
"761","sll0427",0.195910298057053,-3.25803017635788,-3.45394047441494,"psbO","photosystem II manganese-stabilizing polypeptid e"
"762","smr0001",-0.239588444768603,-0.826207831087335,-0.586619386318732,"psbT;  ycf8","photosystem II PsbT protein"
"763","sll1194",0.597115490678135,-1.0413926798108,-1.63850817048893,"psbU","photosystem II 12 kDa extrinsic protein"
"764","sll0258",-1.11151537744004,-2.55155251820978,-1.44003714076974,"psbV","cytochrome c550"
"765","sml0002",0.182865470033404,-0.370595878639602,-0.553461348673005,"psbX","photosystem II PsbX protein"
"766","slr1645",-0.937154750356943,-3.26299561839092,-2.32584086803397,"psb27;  psbZ","photosystem II 11 kD protein"
"767","slr0883",-1.41197829311498,0.0652682363455506,1.47724652946053,"psr","hypothetical protein"
"768","sll0682",-2.03666339576195,-2.35631938426256,-0.319655988500609,"pstA","phosphate transport system permease protein Pst A homolog"
"769","slr1249",-0.778719621719607,-0.452337082330036,0.326382539389571,"pstA","phosphate transport system permease protein Pst A homolog"
"770","sll0684",-2.15031199615091,-0.596098140761496,1.55421385538941,"pstB","phosphate transport ATP-binding protein PstB ho molog"
"771","sll0683",-1.18892911725128,-0.18274999993146,1.00617911731982,"pstB","phosphate transport ATP-binding protein PstB ho molog"
"772","slr1250",-0.045533865654364,-0.423820472322819,-0.378286606668455,"pstB","phosphate transport ATP-binding protein PstB ho molog"
"773","sll0681",-1.98662724558404,-0.603896544904585,1.38273070067945,"pstC","phosphate transport system permease protein Pst C homolog"
"774","slr1248",-1.02244377593904,0.00126436320802669,1.02370813914707,"pstC","phosphate transport system permease protein Pst C homolog"
"775","sll0680",-1.12481381852137,-0.898171944520506,0.226641874000869,"pstS","phosphate-binding periplasmic protein precursor (PBP)"
"776","slr1247",-1.54294590679898,-1.95903038069385,-0.416084473894873,"pstS","phosphate-binding periplasmic protein precursor (PBP)"
"777","slr2132",0.553149282659801,-0.022478317426491,-0.575627600086292,"pta","phosphotransacetylase"
"778","slr0922",0.857820134997859,-0.101479617807551,-0.959299752805409,"pth","peptidyl-tRNA hydrolase"
"779","sll1823",-3.18765746617944,-4.78338118000058,-1.59572371382114,"purA","adenylosuccinate synthetase"
"780","sll0421",-1.72268834511891,-2.59676627153363,-0.874077926414724,"purB","adenylosuccinate lyase"
"781","slr1226",-3.25261372604168,-5.80158003994426,-2.54896631390258,"purC","phosphoribosyl aminoidazole succinocarboxamide synthetase"
"782","slr1159",-2.92349870805203,-3.27916820428707,-0.355669496235047,"purD","glycinamide ribonucleotide synthetase"
"783","sll0901",-0.491426075093621,-2.09228166218216,-1.60085558708854,"purE","phosphoribosylaminoimidazole carboxylase"
"784","sll0757",-3.67318069803093,-4.35481765631515,-0.681636958284228,"purF","amidophosphoribosyltransferase"
"785","slr0597",-1.93334604251738,-3.30174800145301,-1.36840195893564,"purH","phosphoribosyl aminoimidazole carboxy formyl fo rmyltransferase/inosinemonophosphate cyclohydrolase (PUR- H(J))"
"786","sll0578",-0.25382321154472,-2.5422288252379,-2.28840561369318,"purK","phosphoribosylaminoimidazole carboxylase ATPase subunit"
"787","slr0520",-0.877229965697879,-3.92128901689278,-3.0440590511949,"purL","phosphoribosyl formylglycinamidine synthase"
"788","sll1056",-1.28467024070124,-3.4447714065515,-2.16010116585026,"purL","phosphoribosylformyl glycinamidine synthetase I I"
"789","slr0838",-1.67746573984032,-4.02339783043245,-2.34593209059213,"purM","phosphoribosyl formylglycinamidine cyclo-ligase"
"790","slr0477",0.398032738685787,-0.210823263279346,-0.608856001965133,"purN","phosphoribosylglycinamide formyltransferase"
"791","slr0861",-0.0422471614270615,-0.160976900717295,-0.118729739290233,"purT","glycinamide ribonucleotide transformylase"
"792","sll0070",-0.136300313626276,-1.16762491088311,-1.03132459725684,"purU","phosphoribosylglycinamide formyltransferase"
"793","sll1561",0.57213221592099,-0.0555569788636263,-0.627689194784616,"putA","proline oxidase"
"794","slr1596",-2.17695472957895,-0.226678224770868,1.95027650480808,"pxcA","a protein in the cytoplasmic membrane involved in light-induced proton extrusion."
"795","sll0587",-0.303103944079984,0.0314254424735471,0.334529386553531,"pykF","pyruvate kinase"
"796","sll1275",-2.55585596257845,-4.3803111597561,-1.82445519717765,"pykF","pyruvate kinase 2"
"797","slr1476",-1.80722637336741,-1.23013340027828,0.577092973089127,"pyrB","aspartate carbamoyltransferase"
"798","slr0406",-0.133401023693119,-1.67679637229643,-1.54339534860331,"pyrC","dihydroorotase"
"799","sll1018",-3.08482903851117,-3.23382766358114,-0.148998625069973,"pyrC","dihydroorotase"
"800","slr1418",-1.03448055396975,-2.21517522045951,-1.18069466648976,"pyrD","dihydroorotate dehydrogenase"
"801","sll0838",-2.87738437395963,-5.06564138857204,-2.18825701461241,"pyrF","orotidine 5' monophosphate decarboxylase"
"802","sll1443",-2.34835544902477,-5.85885320182133,-3.51049775279656,"pyrG","CTP synthetase"
"803","sll0144",-3.25299436368364,-4.22986021297776,-0.976865849294115,"pyrH","uridine monophosphate kinase"
"804","sll0368",0.399372251688496,-0.2976827603633,-0.697055012051796,"pyrR","uracil phosphoribosyltransferase"
"805","slr1255",-3.46178586053819,-4.90611976821143,-1.44433390767324,"pys;  crtB","phytoene synthase"
"806","slr0753",0.505021934726374,-0.00928455146050269,-0.514306486186877,"slr0753","probable transport protein"
"807","sll0467",-1.01568983869268,-0.216853940548632,0.798835898144044,"queA","S-adenosylmethionine:tRNA ribosyltransferase-is omerase"
"808","sll0766",-0.445078830210611,-0.505284973388177,-0.0602061431775654,"radC","DNA repair protein RadC"
"809","sll0829",-0.916612241182279,-1.59319791461534,-0.676585673433065,"rapQ","probable methyltransferase"
"810","slr0009",-2.26669265043018,-3.97034719913338,-1.7036545487032,"rbcL","ribulose bisphosphate carboxylase large subunit"
"811","sll1594",-2.03756101545016,-1.34633855130276,0.691222464147394,"ndhR","ndhF3 operon transcriptional regulator;  LysR fa mily protein"
"812","slr0012",-3.18655298202108,-5.01404530326538,-1.8274923212443,"rbcS","ribulose bisphosphate carboxylase small subunit"
"813","slr0011",-1.20434896659178,-2.48145536300057,-1.2771063964088,"rbcX","possible Rubisco chaperonin"
"814","sll0517",0.0557006106315417,0.316590402909501,0.260889792277959,"rbp1; rbpA","putative RNA binding protein"
"815","sll0569",-1.66017846635875,-2.23083765768051,-0.570659191321756,"recA","RecA gene product"
"816","sll1277",0.104932117737507,0.416487950310298,0.311555832572791,"recF","RecF protein"
"817","slr0020",-1.81055049193749,-0.320539182775249,1.49001130916224,"recG","DNA recombinase"
"818","sll1354",0.360873486945666,0.233289639683043,-0.127583847262623,"recJ","single-strand-DNA-specific exonuclease RecJ"
"819","sll1520",-0.393561349065134,0.16442538816222,0.557986737227354,"recN","DNA repair protein RecN"
"820","slr1536",0.323533919934882,0.290795984489359,-0.0327379354455234,"recQ","ATP-dependent DNA helicase RecQ"
"821","slr1426",-1.1704371990258,-0.661914456322402,0.5085227427034,"recR","recombination protein RecR"
"822","ssl3177",-0.662308035942534,0.146856987237966,0.8091650231805,"repA","hypothetical protein"
"823","sll0574",-3.29887789726623,-4.76728075620533,-1.4684028589391,"rfbA","probable permease protein of lipopolysaccharide ABC transporter"
"824","sll0207",0.357602964097742,0.0560856084563675,-0.301517355641375,"rfbA","glucose-1-phosphate thymidylyltransferase"
"825","slr0809",-2.35369343501064,-1.47728525007219,0.876408184938445,"rfbB","dTDP-glucose 4; 6-dehydratase"
"826","slr0836",-0.875780687371948,-0.481621951232908,0.39415873613904,"rfbB","dTDP-glucose 4; 6-dehydratase"
"827","sll0575",-2.98307598720869,-4.11652374561927,-1.13344775841058,"rfbB","probable lipopolysaccharide ABC transporter ATP binding subunit"
"828","slr0982",-1.65747008750748,-0.633205571726659,1.02426451578082,"rfbB","probable polysaccharide ABC transporter ATP bin ding subunit"
"829","slr1933",-0.651326948511329,-0.979656214505515,-0.328329265994186,"rfbC","dTDP-4-dehydrorhamnose 3; 5-epimerase"
"830","slr0985",-2.25419970966586,-1.61052676667391,0.643672942991956,"rfbC","dTDP-4-dehydrorhamnose 3; 5-epimerase"
"831","sll1212",-0.436891762301253,1.71134128781948,2.14823305012073,"rfbD","GDP-mannose 4; 6-dehydratase"
"832","sll1395",-0.85297539033737,-0.54659821773694,0.306377172600431,"rfbD","dTDP-6-deoxy-L-mannose-dehydrogenase"
"833","slr1615",-0.20360635560402,-0.0759636697267323,0.127642685877288,"rfbE","perosamine synthetase"
"834","slr0983",-0.501516998295026,-0.073778811817495,0.427738186477531,"rfbF","glucose-1-phosphate cytidylyltransferase"
"835","slr0984",-0.778560685148856,-0.2603302031798,0.518230481969056,"rfbG","CDP-glucose 4; 6-dehydratase"
"836","sll1457",-0.0538054827308208,-0.125160148595109,-0.0713546658642886,"rfbJ","probable glycosyltransferase"
"837","slr0493",-3.10064694951455,-4.32747072432886,-1.22682377481431,"rfbM","similar to mannose-1-phosphate guanylyltransfer ase"
"838","sll1370",-2.84137531757129,-2.91650290562122,-0.075127588049928,"rfbM","mannose-1-phosphate guanylyltransferase"
"839","sll1535",-4.03513194896667,-5.88843153154999,-1.85329958258332,"rfbP","putative sugar transferase"
"840","slr1064",-1.52360541238031,-0.443757643003123,1.07984776937719,"rfbU","probable glycosyltransferase"
"841","sll0380",-0.518113786627035,-0.753600627256649,-0.235486840629614,"rfbW","probable glycosyltransferase"
"842","slr0344",0.0799440309172456,-0.796277309595262,-0.876221340512508,"rfbW","probable glycosyltransferase"
"843","slr1271",-1.67510908276462,-4.42866564286314,-2.75355656009851,"rffM","probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase"
"844","slr1118",0.224597500286313,0.248529754559045,0.0239322542727315,"rffM","probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase"
"845","slr1130",-0.230268466987804,-0.281298535316455,-0.0510300683286512,"rhnB","ribonuclease HII"
"846","sll1894",-3.20445890706299,-3.9313060130257,-0.726847105962708,"ribA","riboflavin biosynthesis protein RibA"
"847","sll0300",-2.71922948896325,-2.57298267987559,0.146246809087655,"ribC","riboflavin synthase alpha chain"
"848","slr0066",-2.65243028117249,-3.88740981916098,-1.23497953798849,"ribD","riboflavin biosynthesis protein RibD"
"849","sll1282",-1.76557947647361,-2.6597343088776,-0.894154832403992,"ribH","riboflavin synthase beta subunit"
"850","slr0853",-1.77538252736106,0.01721149485696,1.79259402221802,"rimI","ribosomal-protein-alanine acetyltransferase"
"851","slr0423",0.185994151064423,0.105404329719262,-0.0805898213451606,"rlpA","hypothetical protein"
"852","sll1290",-1.23496620120472,0.0293620983876173,1.26432829959234,"rnb","probable ribonuclease II"
"853","slr0346",-0.478809462979777,0.21149457779509,0.690304040774866,"rnc","ribonuclease III"
"854","slr1646",-2.32683581404786,-1.77978530351696,0.547050510530906,"rnc","ribonuclease III"
"855","sll0320",-2.57201946283592,-0.736046764408116,1.8359726984278,"rnd","probable ribonuclease D"
"856","slr1129",-3.70458354435228,-0.773133406112681,2.9314501382396,"rne","ribonuclease E"
"857","slr0080",0.418729782652852,0.186910231373256,-0.231819551279597,"rnhA","ribonuclease H"
"858","slr1469",-0.168999984596836,-1.23486202022583,-1.06586203562899,"rnpA","protein subunit of ribonuclease P (RNase P)"
"859","slr0194",-0.696950943618243,-1.74603823045988,-1.04908728684164,"rpiA","ribose 5-phosphate isomerase"
"860","ssl2153",-0.807947094779438,0.0457347964691177,0.853681891248556,"rpiB","probable ribose phosphate isomerase B"
"861","sll1745",-3.5398334994449,-5.09351848344746,-1.55368498400256,"rpl10","50S ribosomal protein L10"
"862","sll1743",-4.10952730249643,-7.19736425654717,-3.08783695405074,"rpl11","50S ribosomal protein L11"
"863","sll1746",-2.73678764859592,-4.88674811866231,-2.1499604700664,"rpl12","50S ribosomal protein L12"
"864","sll1821",-1.28037230312693,-2.22978195614431,-0.949409653017381,"rpl13","50S ribosomal protein L13"
"865","sll1806",-2.3821066560679,-2.39982555125004,-0.0177188951821465,"rpl14","50S ribosomal protein L14"
"866","sll1813",-1.66668127649365,-3.63601769844392,-1.96933642195027,"rpl15","50S ribosomal protein L15"
"867","sll1805",-2.48635371359074,-4.63528225239529,-2.14892853880455,"rpl16","50S ribosomal protein L16"
"868","sll1819",-2.36385646560806,-3.80734790666818,-1.44349144106012,"rpl17","50S ribosomal protein L17"
"869","sll1811",-1.31306943629069,-2.63200694691832,-1.31893751062762,"rpl18","50S ribosomal protein L18"
"870","sll1740",-2.81850899243747,-4.10208893180182,-1.28357993936436,"rpl19","50S ribosomal protein L19"
"871","sll1744",-2.66579230239242,-5.47027154614337,-2.80447924375095,"rpl1","50S ribosomal protein L1"
"872","sll0767",-3.54306952612406,-3.52568531119233,0.0173842149317291,"rpl20","50S ribosomal protein L20"
"873","slr1678",-4.02027383673155,-4.71124918891536,-0.690975352183804,"rpl21","50S ribosomal protein L21"
"874","sll1803",-2.09702357752715,-2.87489156964872,-0.777867992121569,"rpl22","50S ribosomal protein L22"
"875","sll1801",-2.06229218512158,-2.8458615263695,-0.783569341247915,"rpl23","50S ribosomal protein L23"
"876","sll1807",-2.42974673875881,-4.7545282926947,-2.32478155393589,"rpl24","50S ribosomal protein L24"
"877","ssr2799",-3.89631661647709,-4.99084345692624,-1.09452684044915,"rpl27","50S ribosomal protein L27"
"878","ssr1604",0.672835552753178,-0.163679671477301,-0.836515224230479,"rpl28","50S ribosomal protein L28"
"879","ssl3436",-1.3392435505239,-3.63242021658894,-2.29317666606504,"rpl29","50S ribosomal protein L29"
"880","sll1802",-3.57337660630933,-5.14307483393844,-1.56969822762911,"rpl2","50S ribosomal protein L2"
"881","ssl3445",-2.61466767800354,-4.96298241997808,-2.34831474197454,"rpl31","50S ribosomal protein L31"
"882","ssr1398",-2.37566755855333,-4.52821091582422,-2.15254335727089,"rpl33","50S ribosomal protein L33"
"883","smr0011",-5.88939918533782,-5.31729474885929,0.572104436478533,"rpl34","50S ribosomal protein L34"
"884","ssl1426",-4.00969598811497,-5.51689519862724,-1.50719921051226,"rpl35","50S ribosomal protein L35"
"885","sml0006",-2.45643421709006,-5.64792026105732,-3.19148604396726,"rpl36","50S ribosomal protein L36"
"886","sll1799",-2.08201297071549,-3.51022104234444,-1.42820807162895,"rpl3","50S ribosomal protein L3"
"887","sll1800",-2.28339517618187,-4.39267711035134,-2.10928193416948,"rpl4","50S ribosomal protein L4"
"888","sll1808",-3.18105357984002,-4.74797390657385,-1.56692032673383,"rpl5","50S ribosomal protein L5"
"889","sll1810",-4.27270181842701,-6.76779442467985,-2.49509260625283,"rpl6","50S ribosomal protein L6"
"890","sll1244",0.894821126677387,-0.150449135746014,-1.0452702624234,"rpl9","50S ribosomal protein L9"
"891","sll1818",-2.27942504825175,-3.06871828735061,-0.789293239098855,"rpoA","RNA polymerase alpha subunit"
"892","sll1787",-2.06423329289735,-3.28945463345275,-1.2252213405554,"rpoB","RNA polymerase beta subunit"
"893","slr1265",-3.16741323316852,-4.83147160125018,-1.66405836808165,"rpoC1","RNA polymerase gamma-subunit"
"894","sll1789",-3.17628534854442,-3.99514123792495,-0.818855889380532,"rpoC2","RNA polymerase beta prime subunit"
"895","sll1689",-0.836988119729631,0.0296796940631823,0.866667813792813,"sigE; rpoD2-V","group2 RNA polymerase sigma factor SigE"
"896","sll0306",-2.86002605747972,0.0512416917564594,2.91126774923618,"sigB","RNA polymerase group 2 sigma factor"
"897","sll0184",-0.842648098354844,0.0122068376434286,0.854854935998272,"sigC","group2 RNA polymerase sigma factor SigC"
"898","slr0653",-2.99861726008362,-2.90991462640909,0.0887026336745342,"sigA; rpoDI","principal RNA polymerase sigma factor SigA"
"899","sll2012",1.04068577253153,-0.0291717840794363,-1.06985755661097,"sigD","group2 RNA polymerase sigma factor SigD"
"900","sll0856",0.112827448920202,0.288452576425517,0.175625127505315,"sigH","RNA polymerase ECF-type (group 3) sigma-E facto r"
"901","slr1545",-4.16237004638989,-3.88775193480412,0.274618111585771,"sigG","RNA polymerase ECF-type (group 3) sigma-E facto r"
"902","slr1564",-0.470901632665253,0.213763575329201,0.684665207994454,"sigF","group 3 RNA polymerase sigma factor"
"903","sll1101",-3.54254334405426,-5.19585210020596,-1.6533087561517,"rps10","30S ribosomal protein S10"
"904","sll1817",-3.01487789473333,-4.81956039189117,-1.80468249715784,"rps11","30S ribosomal protein S11"
"905","sll1096",-1.48045551301495,-3.47096958829422,-1.99051407527927,"rps12","30S ribosomal protein S12"
"906","sll1816",-0.262865471888475,-4.32527901669023,-4.06241354480176,"rps13","30S ribosomal protein S13"
"907","slr0628",-2.88141463551035,-4.91104630547578,-2.02963166996543,"rps14","30S ribosomal protein S14"
"908","ssl1784",-3.24480533484431,-5.24341100800771,-1.9986056731634,"rps15","30S ribosomal protein S15"
"909","ssr0482",-0.964006959978269,-3.56684541566292,-2.60283845568466,"rps16","30S ribosomal protein S16"
"910","ssl3437",-3.04657254868233,-5.48293668491857,-2.43636413623623,"rps17","30S ribosomal protein S17"
"911","ssr1399",-1.21914246496231,-2.86594083242104,-1.64679836745873,"rps18","30S ribosomal protein S18"
"912","ssl3432",-2.68599772128008,-3.76168777513923,-1.07569005385916,"rps19","30S ribosomal protein S19"
"913","slr1984",-0.395137215267199,-0.0955190908823318,0.299618124384868,"nbp1; rps1b","nucleic acid-binding protein;  30S ribosomal pro tein S1 homolog"
"914","slr1356",-1.79544072987338,-3.09668010260382,-1.30123937273044,"rps1a","30S ribosomal protein S1"
"915","ssl2233",-3.15946549462829,-4.9847509752715,-1.82528548064321,"rps20","30S ribosomal protein S20"
"916","ssl0601",-1.84483655272503,-3.1662003534081,-1.32136380068307,"rps21","30S ribosomal protein S21"
"917","sll1260",-5.20355382982074,-7.47811731673695,-2.27456348691621,"rps2","30S ribosomal protein S2"
"918","ssr1736",-1.58783554804232,-2.92643234599259,-1.33859679795027,"rpl32","50S ribosomal protein L32"
"919","sll1804",-2.8719297217937,-4.69510402023903,-1.82317429844533,"rps3","30S ribosomal protein S3"
"920","slr0469",-2.2544595696718,-3.3391969434309,-1.0847373737591,"rps4","30S ribosomal protein S4"
"921","sll1812",-3.07538808794708,-3.24348019782338,-0.168092109876303,"rps5","30S ribosomal protein S5"
"922","sll1767",1.08361522279019,-1.23192548137821,-2.3155407041684,"rps6","30S ribosomal protein S6"
"923","sll1097",-3.95471911253827,-5.9524288516735,-1.99770973913523,"rps7","30S ribosomal protein S7"
"924","sll1809",-2.29526743921702,-5.11298092175705,-2.81771348254003,"rps8","30S ribosomal protein S8"
"925","sll1822",-1.95568590667382,-4.2237950151478,-2.26810910847398,"rps9","30S ribosomal protein S9"
"926","slr2033",-1.03403395682778,-2.35383246330418,-1.3197985064764,"rubA","membrane-associated rubredoxin;  essential for p hotosystem I assembly"
"927","sll0876",-1.12977681776799,0.0528247280379177,1.1826015458059,"ruvA","Holliday junction DNA helicase RuvA"
"928","sll0613",-1.04574875277234,0.0873253767232149,1.13307412949555,"ruvB","Holliday junction DNA helicase RuvB"
"929","sll0750",0.819142970702648,0.301496021861502,-0.517646948841146,"hik8;  sasA","two-component sensor histidine kinase;  KaiC-int eracting protein;  involved in circadian rhythm"
"930","slr1452",0.280628219814145,-0.0194038343540331,-0.300032054168178,"sbpA","sulfate transport system substrate-binding prot ein"
"931","sll0823",0.306131965967413,0.344179547350601,0.0380475813831874,"sdhB","probable succinate dehydrogenase iron-sulfur pr otein"
"932","sll1625",0.0191321087488299,0.0568433176723792,0.0377112089235493,"sdhB","succinate dehydrogenase iron- sulphur protein s ubunit"
"933","slr0611",-3.69170815656895,-3.93611071097879,-0.244402554409847,"sds","Solanesyl diphosphate synthase"
"934","sll0616",-1.53763639201655,-3.69837350133289,-2.16073710931634,"secA","preprotein translocase SecA subunit"
"935","slr0774",-3.8688565637674,-4.33858522531731,-0.469728661549905,"secD","protein-export membrane protein SecD"
"936","ssl3335",-2.68963700353111,-3.8220835297913,-1.13244652626019,"secE","preprotein translocase SecE subunit"
"937","slr0775",-1.40868205018926,-2.21954937425273,-0.810867324063474,"secF","protein-export membrane protein SecF"
"938","sll1814",-1.26167934860272,-3.91982641445464,-2.65814706585192,"secY","preprotein translocase SecY subunit"
"939","sll1908",-2.24140140576936,-4.11985667017532,-1.87845526440596,"serA","D-3-phosphoglycerate dehydrogenase"
"940","slr1703",-1.46438547769,-1.5014855544078,-0.0371000767177994,"serS","seryl-tRNA synthetase"
"941","sll2014",-2.64591485346753,-1.79633542690488,0.849579426562644,"sfsA","sugar fermentation stimulation protein"
"942","sgl0001",0.255567226902302,0.050923933526945,-0.204643293375357,"sgl0001","hypothetical protein"
"943","sgl0002",0.756413991075056,-0.258435037161258,-1.01484902823631,"sgl0002","hypothetical protein"
"944","slr2089",-0.973998276805252,-0.456191085672546,0.517807191132706,"shc","squalene-hopene-cyclase"
"945","slr0963",-5.61704530873795,-6.39304073895346,-0.775995430215509,"sir","ferredoxin-sulfite reductase"
"946","slr0451",-2.34516192022768,0.0131106094566027,2.35827252968428,"ski2","putative helicase"
"947","sll0005",-3.67677241426624,-0.709378602194861,2.96739381207137,"sll0005","hypothetical protein"
"948","sll0007",0.790172175745635,0.436353084656613,-0.353819091089022,"sll0007","hypothetical protein"
"949","sll0008",-0.196422950798174,0.24606307606944,0.442486026867614,"sll0008","unknown protein"
"950","sll0010",0.211091170130617,0.110942780281411,-0.100148389849206,"sll0010","unknown protein"
"951","sll0019",-5.11649848949562,-6.46762595405106,-1.35112746455544,"sll0019","1-deoxy-d-xylulose 5-phosphate reductoisomerase"
"952","sll0021",-0.424028086451356,0.0716137078904458,0.495641794341802,"sll0021","probable exonuclease"
"953","sll0022",-0.217498704386418,0.281327775402979,0.498826479789396,"sll0022","unknown protein"
"954","sll0023",-0.378377908210641,-1.11618370268244,-0.737805794471795,"sll0023","hypothetical protein"
"955","sll0024",-0.0655102725204287,-0.0347648745176157,0.030745398002813,"sll0024","unknown protein"
"956","sll0031",-0.99990975257584,-0.0453369656484341,0.954572786927406,"sll0031","hypothetical protein"
"957","sll0033",-0.0363648652313397,-0.278012677735085,-0.241647812503745,"crtH","carotene isomerase"
"958","sll0034",1.24016173984901,-1.76579849093207,-3.00596023078108,"sll0034","putative carboxypeptidase"
"959","sll0036",-0.306969613965276,0.186219629460018,0.493189243425294,"sll0036","hypothetical protein"
"960","sll0037",-2.90134274473996,-3.41705749531396,-0.515714750573995,"sll0037","hypothetical protein"
"961","sll0038",0.36748294276571,0.288904679333013,-0.0785782634326971,"pixG;  pisG;  taxP1;  rer1","positive phototaxis protein;  two-component resp onse regulator PatA subfamily"
"962","sll0039",0.539596013300119,-0.395427666906105,-0.935023680206224,"pixH;  pisH","positive phototaxis protein;  two-component resp onse regulator CheY subfamily"
"963","sll0040",0.385619833852452,-0.127960746024798,-0.51358057987725,"pixI;  pisI","positive phototaxis protein;  homologous to chem otaxis protein CheW"
"964","sll0041",0.796957598386871,-0.464315534712799,-1.26127313309967,"pixJ1;  pisJ1;  taxD1","phytochrome-like photoreceptor protein for posi tive phototaxis"
"965","sll0043",0.296055016742703,0.0816941317432402,-0.214360884999463,"pixL;  taxAY1;  hik18","positive phototaxis protein;  homologous to chem otaxis protein CheA;  two-component hybrid histidine kinas e"
"966","sll0044",-0.0322234994252252,0.39939076583587,0.431614265261095,"sll0044","unknown protein"
"967","sll0047",-0.895277825229237,0.0874609258137833,0.98273875104302,"ycf12","hypothetical protein YCF12"
"968","sll0048",-0.155818390744942,0.111249785308447,0.26706817605339,"sll0048","unknown protein"
"969","sll0051",-0.70079005611671,-0.520594637502484,0.180195418614225,"sll0051","hypothetical protein"
"970","sll0055",-0.578945932909675,0.324990813909503,0.903936746819178,"sll0055","processing protease"
